"Period","Direction","Country","Count"
201504,"Arrival","Samoa, American",1
201504,"Arrival","Saudi Arabia",34
201504,"Arrival","Serbia",3
201504,"Arrival","Singapore",96
201504,"Arrival","Slovakia",8
201504,"Arrival","Slovenia",11
201504,"Arrival","Solomon Islands",9
201504,"Arrival","South Africa",195
201504,"Arrival","Spain",22
201504,"Arrival","Sri Lanka",38
201504,"Arrival","Sudan",4
201504,"Arrival","Sweden",28
201504,"Arrival","Switzerland",16
201504,"Arrival","Syria",7
201504,"Arrival","Taiwan",58
201504,"Arrival","Thailand",96
201504,"Arrival","Timor-Leste",3
201504,"Arrival","Tonga",73
201504,"Arrival","Turkey",5
201504,"Arrival","Turks and Caicos Islands",1
201504,"Arrival","Tuvalu",7
201504,"Arrival","Ukraine",3
201504,"Arrival","United Arab Emirates",42
201504,"Arrival","United Kingdom",762
201504,"Arrival","United States of America",209
201504,"Arrival","Uruguay",23
201504,"Arrival","Vanuatu",7
201504,"Arrival","Venezuela",1
201504,"Arrival","Viet Nam",41
201504,"Arrival","Zambia",1
201504,"Arrival","Zimbabwe",8
201504,"Departure","Algeria",1
201504,"Departure","Argentina",13
201504,"Departure","Australia",1905
201504,"Departure","Austria",3
201504,"Departure","Bahrain",1
201504,"Departure","Bangladesh",2
201504,"Departure","Belgium",4
201504,"Departure","Bermuda",2
201504,"Departure","Bolivia",1
201504,"Departure","Brazil",10
201504,"Departure","Bulgaria",2
201504,"Departure","Cambodia",8
201504,"Departure","Canada",110
201504,"Departure","Chile",6
201504,"Departure","China",174
201504,"Departure","Colombia",9
201504,"Departure","Cook Islands",11
201504,"Departure","Croatia",1
201504,"Departure","Cyprus",1
201504,"Departure","Czech Republic",10
201504,"Departure","Denmark",6
201504,"Departure","Egypt",3
201504,"Departure","Fiji",28
201504,"Departure","Finland",6
201504,"Departure","France",86
201504,"Departure","French Polynesia",1
201504,"Departure","Germany",60
201504,"Departure","Greece",4
201504,"Departure","Guam",1
201504,"Departure","Hong Kong (Special Administrative Region)",14
201504,"Departure","Hungary",5
201504,"Departure","India",113
201504,"Departure","Indonesia",27
201504,"Departure","Iran",1
201504,"Departure","Ireland",73
201504,"Departure","Israel",7
201504,"Departure","Italy",26
201504,"Departure","Jamaica",1
201504,"Departure","Japan",97
201504,"Departure","Jordan",1
201504,"Departure","Kenya",1
201504,"Departure","Kiribati",1
201504,"Departure","South Korea",82
201504,"Departure","Kuwait",1
201504,"Departure","Laos",5
201504,"Departure","Latvia",3
201504,"Departure","Lebanon",2
201504,"Departure","Madagascar",1
201504,"Departure","Malaysia",41
201504,"Departure","Mauritius",1
201504,"Departure","Mexico",4
201504,"Departure","Morocco",2
201504,"Departure","Myanmar",2
201504,"Departure","Namibia",1
201504,"Departure","Nepal",4
201504,"Departure","Netherlands",39
201504,"Departure","New Caledonia",2
201504,"Departure","Niue",8
201504,"Departure","Norway",10
201504,"Departure","Not Stated",86
201504,"Departure","Pakistan",4
201504,"Departure","Papua New Guinea",5
201504,"Departure","Peru",2
201504,"Departure","Philippines",23
201504,"Departure","Poland",2
201504,"Departure","Qatar",3
201504,"Departure","Romania",5
201504,"Departure","Russia",7
201504,"Departure","Samoa",35
201504,"Departure","Saudi Arabia",4
201504,"Departure","Seychelles",4
201504,"Departure","Singapore",27
201504,"Departure","Slovakia",5
201504,"Departure","Solomon Islands",2
201504,"Departure","South Africa",15
201504,"Departure","Spain",9
201504,"Departure","Sri Lanka",21
201504,"Departure","Sweden",10
201504,"Departure","Switzerland",8
201504,"Departure","Taiwan",12
201504,"Departure","Tanzania",4
201504,"Departure","Thailand",45
201504,"Departure","Timor-Leste",1
201504,"Departure","Tonga",12
201504,"Departure","Turkey",3
201504,"Departure","Tuvalu",2
201504,"Departure","Ukraine",2
201504,"Departure","United Arab Emirates",21
201504,"Departure","United Kingdom",1085
201504,"Departure","United States of America",270
201504,"Departure","Uruguay",4
201504,"Departure","Vanuatu",5
201504,"Departure","Viet Nam",27
201504,"Net migration","Afghanistan",10
201504,"Net migration","Algeria",-1
201504,"Net migration","Antarctica",2
201504,"Net migration","Argentina",86
201504,"Net migration","Australia",63
201504,"Net migration","Austria",4
201504,"Net migration","Bahrain",-1
201504,"Net migration","Bangladesh",27
201504,"Net migration","Belgium",10
201504,"Net migration","Bolivia",-1
201504,"Net migration","Bosnia and Herzegovina",1
201504,"Net migration","Brazil",26
201504,"Net migration","Brunei Darussalam",6
201504,"Net migration","Bulgaria",-2
201504,"Net migration","Cambodia",14
201504,"Net migration","Canada",36
201504,"Net migration","Cayman Islands",10
201504,"Net migration","Chile",37
201504,"Net migration","China",446
201504,"Net migration","Colombia",-8
201504,"Net migration","Cook Islands",5
201504,"Net migration","Costa Rica",1
201504,"Net migration","Curacao",1
201504,"Net migration","Cyprus",1
201504,"Net migration","Czech Republic",18
201504,"Net migration","Denmark",1
201504,"Net migration","Egypt",1
201504,"Net migration","Estonia",2
201504,"Net migration","Ethiopia",6
201504,"Net migration","Fiji",49
201504,"Net migration","Finland",-4
201504,"Net migration","France",87
201504,"Net migration","French Polynesia",2
201504,"Net migration","Germany",103
201504,"Net migration","Ghana",3
201504,"Net migration","Greece",-2
201504,"Net migration","Hong Kong (Special Administrative Region)",35
201504,"Net migration","Hungary",-2
201504,"Net migration","India",667
201504,"Net migration","Indonesia",9
201504,"Net migration","Iran",14
201504,"Net migration","Iraq",3
201504,"Net migration","Ireland",-11
201504,"Net migration","Israel",3
201504,"Net migration","Italy",-4
201504,"Net migration","Jamaica",-1
201504,"Net migration","Japan",263
201504,"Net migration","Kenya",9
201504,"Net migration","Kiribati",1
201504,"Net migration","South Korea",64
201504,"Net migration","Kosovo",1
201504,"Net migration","Kuwait",5
201504,"Net migration","Laos",-2
201504,"Net migration","Latvia",-2
201504,"Net migration","Lebanon",-1
201504,"Net migration","Libya",2
201504,"Net migration","Macau (Special Administrative Region)",2
201504,"Net migration","Madagascar",-1
201504,"Net migration","Malaysia",14
201504,"Net migration","Maldives",2
201504,"Net migration","Mauritius",-1
201504,"Net migration","Mexico",14
201504,"Net migration","Mongolia",2
201504,"Net migration","Myanmar",-1
201504,"Net migration","Namibia",-1
201504,"Net migration","Nepal",22
201504,"Net migration","Netherlands",-13
201504,"Net migration","New Caledonia",5
201504,"Net migration","Nigeria",3
201504,"Net migration","Niue",-8
201504,"Net migration","Norway",-8
201504,"Net migration","Not Stated",141
201504,"Net migration","Oman",2
201504,"Net migration","Pakistan",29
201504,"Net migration","Papua New Guinea",1
201504,"Net migration","Peru",3
201504,"Net migration","Philippines",351
201504,"Net migration","Poland",3
201504,"Net migration","Portugal",3
201504,"Net migration","Qatar",9
201504,"Net migration","Romania",-4
201504,"Net migration","Russia",16
201504,"Net migration","Rwanda",6
201504,"Net migration","Samoa",65
201504,"Net migration","Samoa, American",1
201504,"Net migration","Saudi Arabia",30
201504,"Net migration","Serbia",3
201504,"Net migration","Seychelles",-4
201504,"Net migration","Singapore",69
201504,"Net migration","Slovakia",3
201504,"Net migration","Slovenia",11
201504,"Net migration","Solomon Islands",7
201504,"Net migration","South Africa",180
201504,"Net migration","Spain",13
201504,"Net migration","Sri Lanka",17
201504,"Net migration","Sudan",4
201504,"Net migration","Sweden",18
201504,"Net migration","Switzerland",8
201504,"Net migration","Syria",7
201504,"Net migration","Taiwan",46
201504,"Net migration","Tanzania",-4
201504,"Net migration","Thailand",51
201504,"Net migration","Timor-Leste",2
201504,"Net migration","Tonga",61
201504,"Net migration","Turkey",2
201504,"Net migration","Turks and Caicos Islands",1
201504,"Net migration","Tuvalu",5
201504,"Net migration","Ukraine",1
201504,"Net migration","United Arab Emirates",21
201504,"Net migration","United Kingdom",-323
201504,"Net migration","United States of America",-61
201504,"Net migration","Uruguay",19
201504,"Net migration","Vanuatu",2
201504,"Net migration","Venezuela",1
201504,"Net migration","Viet Nam",14
201504,"Net migration","Zambia",1
201504,"Net migration","Zimbabwe",8
201505,"Arrival","Afghanistan",5
201505,"Arrival","Argentina",79
201505,"Arrival","Armenia",2
201505,"Arrival","Australia",1918
201505,"Arrival","Austria",8
201505,"Arrival","Bahamas",1
201505,"Arrival","Bahrain",2
201505,"Arrival","Bangladesh",26
201505,"Arrival","Belgium",16
201505,"Arrival","Bermuda",2
201505,"Arrival","Bosnia and Herzegovina",1
201505,"Arrival","Brazil",21
201505,"Arrival","Brunei Darussalam",2
201505,"Arrival","Bulgaria",5
201505,"Arrival","Cambodia",23
201505,"Arrival","Cameroon",1
201505,"Arrival","Canada",161
201505,"Arrival","Chile",59
201505,"Arrival","China",484
201505,"Arrival","Colombia",8
201505,"Arrival","Congo, the Democratic Republic of the",1
201505,"Arrival","Cook Islands",20
201505,"Arrival","Costa Rica",1
201505,"Arrival","Croatia",1
201505,"Arrival","Czech Republic",27
201505,"Arrival","Denmark",9
201505,"Arrival","Dominica",1
201505,"Arrival","Ecuador",13
201505,"Arrival","Egypt",28
201505,"Arrival","Estonia",1
201505,"Arrival","Ethiopia",9
201505,"Arrival","Fiji",98
201505,"Arrival","Finland",4
201505,"Arrival","France",171
201505,"Arrival","French Polynesia",1
201505,"Arrival","Germany",137
201505,"Arrival","Ghana",2
201505,"Arrival","Greece",1
201505,"Arrival","Hong Kong (Special Administrative Region)",54
201505,"Arrival","Hungary",13
201505,"Arrival","India",750
201505,"Arrival","Indonesia",20
201505,"Arrival","Iran",25
201505,"Arrival","Iraq",1
201505,"Arrival","Ireland",57
201505,"Arrival","Israel",8
201505,"Arrival","Italy",30
201505,"Arrival","Japan",156
201505,"Arrival","Jordan",10
201505,"Arrival","Kazakhstan",1
201505,"Arrival","Kenya",2
201505,"Arrival","Kiribati",8
201505,"Arrival","South Korea",110
201505,"Arrival","Kuwait",3
201505,"Arrival","Laos",11
201505,"Arrival","Latvia",3
201505,"Arrival","Lebanon",8
201505,"Arrival","Libya",5
201505,"Arrival","Luxembourg",3
201505,"Arrival","Macau (Special Administrative Region)",1
201505,"Arrival","Malawi",1
201505,"Arrival","Malaysia",42
201505,"Arrival","Mali",1
201505,"Arrival","Malta",1
201505,"Arrival","Marshall Islands",2
201505,"Arrival","Mexico",19
201505,"Arrival","Moldova",2
201505,"Arrival","Myanmar",2
201505,"Arrival","Namibia",1
201505,"Arrival","Nepal",14
201505,"Arrival","Netherlands",28
201505,"Arrival","New Caledonia",3
201505,"Arrival","Nigeria",4
201505,"Arrival","Niue",1
201505,"Arrival","Norfolk Island",1
201505,"Arrival","Norway",6
201505,"Arrival","Not Stated",254
201505,"Arrival","Oman",12
201505,"Arrival","Pakistan",78
201505,"Arrival","Palau",1
201505,"Arrival","Papua New Guinea",8
201505,"Arrival","Peru",2
201505,"Arrival","Philippines",464
201505,"Arrival","Poland",7
201505,"Arrival","Qatar",15
201505,"Arrival","Reunion",2
201505,"Arrival","Romania",1
201505,"Arrival","Russia",13
201505,"Arrival","Samoa",169
201505,"Arrival","Samoa, American",2
201505,"Arrival","Saudi Arabia",32
201505,"Arrival","Serbia",5
201505,"Arrival","Singapore",91
201505,"Arrival","Slovakia",3
201505,"Arrival","Slovenia",4
201505,"Arrival","Somalia",1
201505,"Arrival","South Africa",144
201505,"Arrival","Spain",32
201505,"Arrival","Sri Lanka",65
201505,"Arrival","Sudan",2
201505,"Arrival","Sweden",16
201505,"Arrival","Switzerland",27
201505,"Arrival","Syria",9
201505,"Arrival","Taiwan",58
201505,"Arrival","Tanzania",5
201505,"Arrival","Thailand",117
201505,"Arrival","Tokelau",2
201505,"Arrival","Tonga",79
201505,"Arrival","Turkey",9
201505,"Arrival","Tuvalu",9
201505,"Arrival","Uganda",4
201505,"Arrival","Ukraine",10
201505,"Arrival","United Arab Emirates",42
201505,"Arrival","United Kingdom",753
201505,"Arrival","United States of America",247
201505,"Arrival","Uruguay",10
201505,"Arrival","Uzbekistan",1
201505,"Arrival","Vanuatu",6
201505,"Arrival","Viet Nam",32
201505,"Arrival","Yemen",2
201505,"Arrival","Zimbabwe",2
201505,"Departure","Albania",1
201505,"Departure","Argentina",23
201505,"Departure","Australia",1901
201505,"Departure","Austria",6
201505,"Departure","Bahrain",1
201505,"Departure","Bangladesh",6
201505,"Departure","Belgium",3
201505,"Departure","Brazil",10
201505,"Departure","Brunei Darussalam",1
201505,"Departure","Bulgaria",1
201505,"Departure","Cambodia",4
201505,"Departure","Canada",127
201505,"Departure","Cayman Islands",2
201505,"Departure","Chile",17
201505,"Departure","China",175
201505,"Departure","Cook Islands",26
201505,"Departure","Costa Rica",1
201505,"Departure","Croatia",1
201505,"Departure","Czech Republic",27
201505,"Departure","Denmark",18
201505,"Departure","Ecuador",3
201505,"Departure","Egypt",1
201505,"Departure","Estonia",1
201505,"Departure","Fiji",40
201505,"Departure","Finland",4
201505,"Departure","France",87
201505,"Departure","French Polynesia",3
201505,"Departure","Germany",66
201505,"Departure","Greece",4
201505,"Departure","Hong Kong (Special Administrative Region)",27
201505,"Departure","Hungary",6
201505,"Departure","Iceland",1
201505,"Departure","India",93
201505,"Departure","Indonesia",32
201505,"Departure","Iran",1
201505,"Departure","Ireland",86
201505,"Departure","Israel",14
201505,"Departure","Italy",14
201505,"Departure","Japan",62
201505,"Departure","Jordan",5
201505,"Departure","Kenya",1
201505,"Departure","Kiribati",7
201505,"Departure","South Korea",54
201505,"Departure","Macau (Special Administrative Region)",1
201505,"Departure","Malaysia",50
201505,"Departure","Marshall Islands",2
201505,"Departure","Mauritius",3
201505,"Departure","Mexico",12
201505,"Departure","Mozambique",1
201505,"Departure","Myanmar",1
201505,"Departure","Namibia",1
201505,"Departure","Nepal",4
201505,"Departure","Netherlands",23
201505,"Departure","New Caledonia",4
201505,"Departure","Nicaragua",1
201505,"Departure","Niue",3
201505,"Departure","Norway",4
201505,"Departure","Not Stated",100
201505,"Departure","Oman",2
201505,"Departure","Pakistan",2
201505,"Departure","Papua New Guinea",2
201505,"Departure","Peru",3
201505,"Departure","Philippines",18
201505,"Departure","Poland",3
201505,"Departure","Qatar",2
201505,"Departure","Romania",1
201505,"Departure","Russia",5
201505,"Departure","Samoa",25
201505,"Departure","Samoa, American",5
201505,"Departure","Saudi Arabia",16
201505,"Departure","Serbia",1
201505,"Departure","Sierra Leone",1
201505,"Departure","Singapore",23
201505,"Departure","Slovakia",1
201505,"Departure","Solomon Islands",6
201505,"Departure","South Africa",26
201505,"Departure","South Sudan",1
201505,"Departure","Spain",31
201505,"Departure","Sri Lanka",15
201505,"Departure","Sweden",25
201505,"Departure","Switzerland",13
201505,"Departure","Taiwan",20
201505,"Departure","Tanzania",2
201505,"Departure","Thailand",31
201505,"Departure","Togo",1
201505,"Departure","Tokelau",1
201505,"Departure","Tonga",17
201505,"Departure","Turkey",6
201505,"Departure","Turkmenistan",2
201505,"Departure","Tuvalu",1
201505,"Departure","Uganda",1
201505,"Departure","Ukraine",1
201505,"Departure","United Arab Emirates",6
201505,"Departure","United Kingdom",1088
201505,"Departure","United States of America",269
201505,"Departure","Uruguay",9
201505,"Departure","Vanuatu",2
201505,"Departure","Viet Nam",28
201505,"Departure","Wallis and Futuna",1
201505,"Departure","Zimbabwe",1
201505,"Net migration","Afghanistan",5
201505,"Net migration","Albania",-1
201505,"Net migration","Argentina",56
201505,"Net migration","Armenia",2
201505,"Net migration","Australia",17
201505,"Net migration","Austria",2
201505,"Net migration","Bahamas",1
201505,"Net migration","Bahrain",1
201505,"Net migration","Bangladesh",20
201505,"Net migration","Belgium",13
201505,"Net migration","Bermuda",2
201505,"Net migration","Bosnia and Herzegovina",1
201505,"Net migration","Brazil",11
201505,"Net migration","Brunei Darussalam",1
201505,"Net migration","Bulgaria",4
201505,"Net migration","Cambodia",19
201505,"Net migration","Cameroon",1
201505,"Net migration","Canada",34
201505,"Net migration","Cayman Islands",-2
201505,"Net migration","Chile",42
201505,"Net migration","China",309
201505,"Net migration","Colombia",8
201505,"Net migration","Congo, the Democratic Republic of the",1
201505,"Net migration","Cook Islands",-6
201505,"Net migration","Denmark",-9
201505,"Net migration","Dominica",1
